2156,2156,"Jiangxi Copper Co., Ltd.",HKG:358,60.1,Severe ESG Risk
2157,2157,"Jiangxi Zhengbang Technology Co., Ltd.",SHE:002157,52.8,Severe ESG Risk
2158,2158,Jilin Aodong Pharmaceutical Group Co Ltd,SHE:000623,43.8,Severe ESG Risk
2159,2159,"Jin Jiang International (Holdings) Co., Ltd.",-,34.5,High ESG Risk
2160,2160,Jinduicheng Molybdenum Co Ltd,SHG:601958,59.1,Severe ESG Risk
2161,2161,"Jinke Property Group Co., Ltd.",SHE:000656,29.8,Medium ESG Risk
2162,2162,"Jinyu Bio-Technology Co., Ltd.",SHG:600201,29.5,Medium ESG Risk
2163,2163,John Laing Group PLC,LON:JLG,23.9,Medium ESG Risk
2164,2164,"John Wiley & Sons, Inc.",NYS:JW.A,12.5,Low ESG Risk
2165,2165,John Wood Group Plc,LON:WG,22.2,Medium ESG Risk
2166,2166,Johnson & Johnson,NYS:JNJ,30.4,High ESG Risk
2167,2167,Johnson Controls International PLC,NYS:JCI,16.3,Low ESG Risk
2168,2168,Johnson Matthey PLC,LON:JMAT,25.2,Medium ESG Risk
2169,2169,"Joincare Pharmaceutical Group Industry Co., Ltd.",SHG:600380,36.3,High ESG Risk
2170,2170,"Jointown Pharmaceutical Group Co., Ltd.",SHG:600998,29.6,Medium ESG Risk
2171,2171,Jollibee Foods Corp.,PHS:JFC,31.4,High ESG Risk
2172,2172,"Jones Lang LaSalle, Inc.",NYS:JLL,7.2,Negligible ESG Risk
2173,2173,"Jonjee Hi-Tech Industrial & Commercial Holding Co., Ltd.",SHG:600872,44.4,Severe ESG Risk
2174,2174,"JOYY, Inc.",NAS:YY,25.0,Medium ESG Risk
2175,2175,JPMorgan Chase & Co.,NYS:JPM,28.0,Medium ESG Risk
2176,2176,JSR Corp.,TKS:4185,33.0,High ESG Risk
2177,2177,JSW Steel Ltd.,BOM:500228,36.6,High ESG Risk
2178,2178,JTC Plc,LON:JTC,27.4,Medium ESG Risk
2179,2179,JTEKT Corp.,TKS:6473,26.3,Medium ESG Risk
2180,2180,Jubilant FoodWorks Ltd.,BOM:533155,26.8,Medium ESG Risk
2181,2181,"Juewei Food Co., Ltd.",SHG:603517,52.2,Severe ESG Risk
2182,2182,Julius Bär Gruppe AG,SWX:BAER,21.5,Medium ESG Risk
2183,2183,Jumbo Interactive Ltd.,ASX:JIN,23.3,Medium ESG Risk
2184,2184,Jumbo S.A.,ATH:BELA,20.1,Medium ESG Risk
2185,2185,"Juneyao Airlines Co., Ltd.",SHG:603885,35.0,High ESG Risk
2186,2186,Jungheinrich AG,ETR:JUN3,30.6,High ESG Risk
2187,2187,"Juniper Networks, Inc.",NYS:JNPR,16.0,Low ESG Risk
2188,2188,Jupiter Fund Management PLC,LON:JUP,20.6,Medium ESG Risk
2189,2189,Just Eat Takeaway.com NV,AMS:TKWY,27.8,Medium ESG Risk
2190,2190,Just Group PLC,LON:JUST,15.3,Low ESG Risk
2191,2191,Jyske Bank A/S,CSE:JYSK,29.0,Medium ESG Risk
2192,2192,K's Holdings Corp.,TKS:8282,19.1,Low ESG Risk
2193,2193,K+S AG,ETR:SDF,39.1,High ESG Risk
2194,2194,"Kagome Co., Ltd.",TKS:2811,36.0,High ESG Risk
2195,2195,Kainos Group PLC,LON:KNOS,18.3,Low ESG Risk
2196,2196,Kaisa Group Holdings Ltd.,HKG:1638,18.7,Low ESG Risk
2197,2197,Kajima Corp.,TKS:1812,31.9,High ESG Risk
2198,2198,Kakaku.com Inc,TKS:2371,26.0,Medium ESG Risk
2199,2199,Kakao Corp,KRX:035720,28.4,Medium ESG Risk
2200,2200,"Kaken Pharmaceutical Co., Ltd.",TKS:4521,34.9,High ESG Risk
2201,2201,"Kamigumi Co., Ltd.",TKS:9364,20.0,Medium ESG Risk
2202,2202,Kaneka Corp.,TKS:4118,33.2,High ESG Risk
2203,2203,Kangwon Land Inc,KRX:035250,26.4,Medium ESG Risk
2204,2204,"Kansai Paint Co., Ltd.",TKS:4613,38.0,High ESG Risk
2205,2205,Kansas City Southern,NYS:KSU,23.5,Medium ESG Risk
2206,2206,Kao Corp.,TKS:4452,17.8,Low ESG Risk
2207,2207,Kasikornbank Public Co. Ltd.,BKK:KBANK,26.1,Medium ESG Risk
2208,2208,Kaufman & Broad S.A.,PAR:KOF,20.4,Medium ESG Risk
2209,2209,"Kawasaki Heavy Industries, Ltd.",TKS:7012,41.2,Severe ESG Risk
2210,2210,KAZ Minerals PLC,LON:KAZ,36.9,High ESG Risk
2211,2211,KazMunayGas NC JSC,KAZ:KMGZ,34.7,High ESG Risk
2212,2212,KB Financial Group Inc,KRX:105560,26.8,Medium ESG Risk
2213,2213,KBC Group NV,BRU:KBC,16.0,Low ESG Risk
2214,2214,KCC Corp.,KRX:002380,25.5,Medium ESG Risk
2215,2215,KDDI Corp.,TKS:9433,20.2,Medium ESG Risk
2216,2216,"KE Holdings, Inc.",NYS:BEKE,29.0,Medium ESG Risk
2217,2217,"Keihan Holdings Co., Ltd.",TKS:9045,49.6,Severe ESG Risk
2218,2218,Keikyu Corp.,TKS:9006,32.0,High ESG Risk
2219,2219,Keio Corp.,TKS:9008,29.3,Medium ESG Risk
2220,2220,"Keisei Electric Railway Co., Ltd.",TKS:9009,30.3,High ESG Risk
2221,2221,Kellogg Co,NYS:K,26.9,Medium ESG Risk
2222,2222,Kemira Oyj,HEL:KEMIRA,27.7,Medium ESG Risk
2223,2223,Kemper Corp.,NYS:KMPR,27.7,Medium ESG Risk
2224,2224,Kenedix Office Investment Corp,TKS:8972,13.2,Low ESG Risk
2225,2225,"Kennedy-Wilson Holdings, Inc.",NYS:KW,21.6,Medium ESG Risk
2226,2226,Keppel Corp. Ltd.,SES:BN4,36.3,High ESG Risk
2227,2227,Keppel DC REIT,SES:AJBU,13.1,Low ESG Risk
2228,2228,Kering S.A.,PAR:KER,11.5,Low ESG Risk
2229,2229,Kerry Group PLC,DUB:KRZ,25.3,Medium ESG Risk
2230,2230,Kerry Properties Ltd.,HKG:683,18.9,Low ESG Risk
2231,2231,Kesko Oyj,HEL:KESKOB,17.3,Low ESG Risk
2232,2232,"Keurig Dr Pepper, Inc.",NAS:KDP,22.7,Medium ESG Risk
2233,2233,Kewpie Corp,TKS:2809,33.1,High ESG Risk
2234,2234,KeyCorp,NYS:KEY,24.0,Medium ESG Risk
2235,2235,KEYENCE Corp.,TKS:6861,13.7,Low ESG Risk
2236,2236,Keyera Corp.,TSE:KEY,28.6,Medium ESG Risk
2237,2237,Keysight Technologies Inc,NYS:KEYS,9.6,Negligible ESG Risk
2238,2238,KfW,-,5.8,Negligible ESG Risk
2239,2239,KGHM Polska Miedz SA,WAR:KGH,45.6,Severe ESG Risk
2240,2240,KIA MOTORS Corp.,KRX:000270,35.3,High ESG Risk
2241,2241,Kid ASA,OSL:KID,14.2,Low ESG Risk
2242,2242,Kikkoman Corp.,TKS:2801,32.9,High ESG Risk
2243,2243,Killam Apartment REIT,TSE:KMP.UT,14.2,Low ESG Risk
2244,2244,Kilroy Realty Corp.,NYS:KRC,11.0,Low ESG Risk
2245,2245,Kimberly-Clark Corp,NYS:KMB,22.0,Medium ESG Risk
2246,2246,"Kimberly-Clark de México, S. A. B. de C. V.",MEX:KIMBERA,26.7,Medium ESG Risk
2247,2247,Kimco Realty Corp.,NYS:KIM,13.9,Low ESG Risk
2248,2248,Kinaxis Inc,TSE:KXS,18.2,Low ESG Risk
2249,2249,Kinden Corp.,TKS:1944,42.7,Severe ESG Risk
2250,2250,"Kinder Morgan, Inc.",NYS:KMI,18.4,Low ESG Risk
2251,2251,Kindred Group PLC,OME:KIND,21.0,Medium ESG Risk
2252,2252,Kingboard Holdings Ltd.,HKG:148,25.2,Medium ESG Risk
2253,2253,"Kingboard Laminates Holdings, Ltd.",HKG:1888,30.6,High ESG Risk
2254,2254,Kingdee International Software Group Co. Ltd.,HKG:268,18.1,Low ESG Risk
2255,2255,Kingfisher PLC,LON:KGF,9.9,Negligible ESG Risk
2256,2256,Kingsoft Corp. Ltd.,HKG:3888,30.3,High ESG Risk
2257,2257,Kingspan Group PLC,DUB:KRX,19.7,Low ESG Risk
2258,2258,Kinnevik AB,OME:KINV.B,9.3,Negligible ESG Risk
2259,2259,Kinross Gold Corp.,TSE:K,30.0,Medium ESG Risk
2260,2260,"Kintetsu Group Holdings Co., Ltd.",TKS:9041,16.6,Low ESG Risk
2261,2261,KION GROUP AG,ETR:KGX,24.7,Medium ESG Risk
2262,2262,Kirby Corp,NYS:KEX,21.8,Medium ESG Risk
2263,2263,"Kirin Holdings Co., Ltd.",TKS:2503,20.8,Medium ESG Risk
2264,2264,Kirkland Lake Gold Ltd.,TSE:KL,36.2,High ESG Risk
2265,2265,Kitron ASA,OSL:KIT,10.6,Low ESG Risk
2266,2266,"KKR & Co., Inc.",NYS:KKR,23.8,Medium ESG Risk
2267,2267,KLA Corp.,NAS:KLAC,19.5,Low ESG Risk
2268,2268,Klabin S.A.,BSP:KLBN4,11.9,Low ESG Risk
2269,2269,Klépierre SA,PAR:LI,8.6,Negligible ESG Risk
2270,2270,Klövern AB,OME:KLOV.A,15.4,Low ESG Risk
2271,2271,Kmw Inc.,KRX:032500,28.7,Medium ESG Risk
2272,2272,Knight Therapeutics Inc,TSE:GUD,43.4,Severe ESG Risk
2273,2273,Knight-Swift Transportation Holdings Inc.,NYS:KNX,19.5,Low ESG Risk
2274,2274,Knorr-Bremse AG,ETR:KBX,18.9,Low ESG Risk
2275,2275,Kobayashi Pharmaceutical Co Ltd,TKS:4967,31.6,High ESG Risk
2276,2276,"Kobe Bussan Co., Ltd.",TKS:3038,32.7,High ESG Risk
2277,2277,Koç Holding AS,IST:KCHOL,45.1,Severe ESG Risk
2278,2278,Kohl's Corp.,NYS:KSS,12.9,Low ESG Risk
2279,2279,"Koito Manufacturing Co., Ltd.",TKS:7276,21.3,Medium ESG Risk
2280,2280,Kojamo Oyj,HEL:KOJAMO,19.3,Low ESG Risk
2281,2281,Komatsu Ltd.,TKS:6301,25.7,Medium ESG Risk
2282,2282,Komax Holding AG,SWX:KOMN,33.0,High ESG Risk
2283,2283,"Komercní banka, a.s.",PRA:KOMB,25.9,Medium ESG Risk
2284,2284,Kommunal Landspensjonskasse Gjensidig Forsikringsselskap,-,21.3,Medium ESG Risk
2285,2285,Kommunalbanken AS (Norway),-,11.4,Low ESG Risk
2286,2286,Konami Holdings Corp.,TKS:9766,19.2,Low ESG Risk
2287,2287,KONE Oyj,HEL:KNEBV,19.0,Low ESG Risk
2288,2288,Konecranes Oyj,HEL:KCR,23.2,Medium ESG Risk
2289,2289,Kongsberg Automotive ASA,OSL:KOA,18.1,Low ESG Risk
2290,2290,Kongsberg Gruppen ASA,OSL:KOG,28.9,Medium ESG Risk
2291,2291,"Konica Minolta, Inc.",TKS:4902,14.7,Low ESG Risk
2292,2292,Koninklijke Ahold Delhaize NV,AMS:AD,17.9,Low ESG Risk
2293,2293,Koninklijke BAM Groep NV,AMS:BAMNB,27.9,Medium ESG Risk
2294,2294,Koninklijke DSM N.V.,AMS:DSM,15.8,Low ESG Risk
2295,2295,Koninklijke Philips NV,AMS:PHIA,22.4,Medium ESG Risk
2296,2296,"Korea Aerospace Industries, Ltd.",KRX:047810,49.0,Severe ESG Risk
2297,2297,Korea Development Bank,-,17.0,Low ESG Risk
2298,2298,Korea Electric Power Corporation,KRX:015760,33.8,High ESG Risk
2299,2299,Korea Gas Corp,KRX:036460,47.3,Severe ESG Risk
2300,2300,Korea Investment Holdings Co Ltd,KRX:071050,36.5,High ESG Risk
2301,2301,"Korea Shipbuilding & Offshore Engineering Co., Ltd.",KRX:009540,33.0,High ESG Risk
2302,2302,Korea Zinc Co Ltd,KRX:010130,49.0,Severe ESG Risk
2303,2303,"Korean Air Lines Co.,Ltd.",KRX:003490,33.4,High ESG Risk
2304,2304,Korian SA,PAR:KORI,27.5,Medium ESG Risk
2305,2305,KOSÉ Corp.,TKS:4922,26.9,Medium ESG Risk
2306,2306,Kotak Mahindra Bank Ltd.,BOM:500247,26.2,Medium ESG Risk
2307,2307,Krones AG,ETR:KRN,29.3,Medium ESG Risk
2308,2308,"Krung Thai Bank Public Co., Ltd.",BKK:KTB,28.0,Medium ESG Risk
2309,2309,KrungThai Card Public Co. Ltd.,BKK:KTC,16.5,Low ESG Risk
2310,2310,KT&G Corp,KRX:033780,28.7,Medium ESG Risk
2311,2311,Kuala Lumpur Kepong Bhd,KLS:2445,39.6,High ESG Risk
2312,2312,Kubota Corp,TKS:6326,16.6,Low ESG Risk
2313,2313,Kudelski SA,SWX:KUD,18.5,Low ESG Risk
2314,2314,Kühne + Nagel International AG,SWX:KNIN,17.3,Low ESG Risk
2315,2315,Kumba Iron Ore Ltd.,JSE:KIO,22.1,Medium ESG Risk
2316,2316,"Kumho Petrochemical Co., Ltd.",KRX:011780,35.8,High ESG Risk
2317,2317,Kungsleden AB,OME:KLED,15.1,Low ESG Risk
2318,2318,Kunlun Energy Co. Ltd.,HKG:135,30.1,High ESG Risk
2319,2319,Kuntarahoitus Oyj,-,13.1,Low ESG Risk
2320,2320,Kuoni Reisen Holding AG,-,28.6,Medium ESG Risk
2321,2321,"Kuraray Co., Ltd.",TKS:3405,27.9,Medium ESG Risk
2322,2322,Kurita Water Industries Ltd.,TKS:6370,30.1,High ESG Risk
2323,2323,Kutxabank SA,-,23.2,Medium ESG Risk
2324,2324,"Kweichow Moutai Co., Ltd.",SHG:600519,30.7,High ESG Risk
2325,2325,KWG Group Holdings Ltd.,HKG:1813,24.8,Medium ESG Risk
2326,2326,Kyocera Corp,TKS:6971,22.4,Medium ESG Risk
2327,2327,Kyowa Exeo Corp.,TKS:1951,37.8,High ESG Risk
2328,2328,"Kyowa Kirin Co., Ltd.",TKS:4151,28.3,Medium ESG Risk
2329,2329,"Kyushu Electric Power Co., Inc.",TKS:9508,40.7,Severe ESG Risk
2330,2330,Kyushu Financial Group Inc,TKS:7180,28.6,Medium ESG Risk
2331,2331,Kyushu Railway Co.,TKS:9142,26.8,Medium ESG Risk
2332,2332,L Brands Inc,NYS:LB,16.1,Low ESG Risk
2333,2333,L'Oréal SA,PAR:OR,20.5,Medium ESG Risk
2334,2334,"L3Harris Technologies, Inc.",NYS:LHX,38.6,High ESG Risk
2335,2335,La Banque Postale SA,-,13.7,Low ESG Risk
2336,2336,La Caisse de Refinancement de l'Habitat SA,-,30.6,High ESG Risk
2337,2337,La Mondiale SAM,-,19.9,Low ESG Risk
2338,2338,La Poste SA,-,13.5,Low ESG Risk
2339,2339,Laboratorios Farmaceúticos Rovi SA,MCE:ROVI,21.8,Medium ESG Risk
2340,2340,Laboratory Corp. of America Holdings,NYS:LH,15.3,Low ESG Risk
2341,2341,Labrador Iron Ore Royalty Corp.,TSE:LIF,16.4,Low ESG Risk
2342,2342,LafargeHolcim Ltd,SWX:LHN,20.6,Medium ESG Risk
2343,2343,Lagardère SCA,PAR:MMB,11.2,Low ESG Risk
2344,2344,Lam Research Corp.,NAS:LRCX,14.7,Low ESG Risk
2345,2345,Lamar Advertising Co.,NAS:LAMR,16.5,Low ESG Risk
2346,2346,"Lamb Weston Holdings, Inc.",NYS:LW,25.7,Medium ESG Risk
2347,2347,Lancashire Holdings Ltd,LON:LRE,26.9,Medium ESG Risk
2348,2348,"Land & Houses Public Co., Ltd.",BKK:LH,22.8,Medium ESG Risk
2349,2349,Land Securities Group PLC,LON:LAND,10.8,Low ESG Risk
2350,2350,Landesbank Baden-Württemberg,-,19.3,Low ESG Risk
2351,2351,Landesbank Hessen-Thüringen Girozentrale,-,19.1,Low ESG Risk
2352,2352,Landeskreditbank Baden-Württemberg - Förderbank,-,13.2,Low ESG Risk
2353,2353,Landsbankinn hf,-,13.5,Low ESG Risk
2354,2354,"Landstar System, Inc.",NAS:LSTR,20.3,Medium ESG Risk
2355,2355,Landwirtschaftliche Rentenbank,-,14.5,Low ESG Risk
2356,2356,Länsförsäkringar AB,-,22.6,Medium ESG Risk
2357,2357,Lanxess AG,ETR:LXS,30.8,High ESG Risk
2358,2358,Largan Precision Co Ltd,TAI:3008,23.8,Medium ESG Risk
2359,2359,Larsen & Toubro Limited,BOM:500510,33.4,High ESG Risk
2360,2360,Las Vegas Sands Corp.,NYS:LVS,18.4,Low ESG Risk
2361,2361,LaSalle Logiport REIT,TKS:3466,16.6,Low ESG Risk
2362,2362,Lasertec Corp.,TKS:6920,27.3,Medium ESG Risk
2363,2363,Laurentian Bank of Canada,TSE:LB,24.8,Medium ESG Risk
2364,2364,Law Debenture Corp. Plc,LON:LWDB,30.4,High ESG Risk
2365,2365,Lawson Inc,TKS:2651,24.7,Medium ESG Risk
2366,2366,Lazard Ltd,NYS:LAZ,24.6,Medium ESG Risk
2367,2367,LBX Pharmacy Chain JSC,SHG:603883,28.4,Medium ESG Risk
2368,2368,LE Lundbergföretagen AB,OME:LUND.B,13.9,Low ESG Risk
2369,2369,Lear Corp.,NYS:LEA,15.4,Low ESG Risk
2370,2370,LeasePlan Corp. NV,-,17.9,Low ESG Risk
2371,2371,Lee & Man Paper Manufacturing Ltd.,HKG:2314,24.5,Medium ESG Risk
2372,2372,Leeds Building Society,-,18.0,Low ESG Risk
2373,2373,LEG Immobilien AG,ETR:LEG,10.4,Low ESG Risk
2374,2374,Legal & General Group PLC,LON:LGEN,16.3,Low ESG Risk
2375,2375,Legend Holdings Corp.,HKG:3396,27.6,Medium ESG Risk
2376,2376,Legg Mason Inc,-,26.3,Medium ESG Risk
2377,2377,"Leggett & Platt, Inc.",NYS:LEG,48.7,Severe ESG Risk
2378,2378,Legrand SA,PAR:LR,17.7,Low ESG Risk
2379,2379,Leidos Holdings Inc,NYS:LDOS,13.9,Low ESG Risk
2380,2380,LEM Holding SA,SWX:LEHN,14.0,Low ESG Risk
2381,2381,Lendlease Group,ASX:LLC,20.2,Medium ESG Risk
2382,2382,Lennar Corp.,NYS:LEN,24.3,Medium ESG Risk
2383,2383,Lennox International Inc.,NYS:LII,26.5,Medium ESG Risk
2384,2384,Lenovo Group Ltd.,HKG:992,17.7,Low ESG Risk
2385,2385,"Lens Technology Co., Ltd.",SHE:300433,27.6,Medium ESG Risk
2386,2386,Lenzing AG,WBO:LNZ,21.3,Medium ESG Risk
2387,2387,Leonardo S.p.a.,MIL:LDO,26.6,Medium ESG Risk
2388,2388,Leoni AG,ETR:LEO,20.8,Medium ESG Risk
2389,2389,Leonteq AG,SWX:LEON,21.3,Medium ESG Risk
2390,2390,"Lepu Medical Technology (Beijing) Co., Ltd.",SHE:300003,41.2,Severe ESG Risk
2391,2391,Lerøy Seafood Group ASA,OSL:LSG,27.9,Medium ESG Risk
2392,2392,"Leyard Optoelectronic Co., Ltd.",SHE:300296,26.2,Medium ESG Risk
2393,2393,LfA Förderbank Bayern,-,10.1,Low ESG Risk
2394,2394,"LG Chem, Ltd.",KRX:051910,27.4,Medium ESG Risk
2395,2395,LG Corp.,KRX:003550,45.5,Severe ESG Risk
2396,2396,"LG Display Co., Ltd.",KRX:034220,23.4,Medium ESG Risk
2397,2397,LG Electronics Inc.,KRX:066570,17.9,Low ESG Risk
2398,2398,LG Household & Health Care Ltd.,KRX:051900,22.8,Medium ESG Risk
2399,2399,"LG Innotek Co., Ltd.",KRX:011070,20.6,Medium ESG Risk
2400,2400,LG Uplus Corp,KRX:032640,28.2,Medium ESG Risk
2401,2401,Li Ning Co Ltd,HKG:2331,16.7,Low ESG Risk
2402,2402,"Liaoning Chengda Co.,Ltd.",SHG:600739,14.4,Low ESG Risk
2403,2403,Liberty Broadband Corp,NAS:LBRDK,21.9,Medium ESG Risk
2404,2404,Liberty Global PLC,NAS:LBTYA,25.9,Medium ESG Risk
2405,2405,Liberty Holdings Ltd.,JSE:LBH,22.5,Medium ESG Risk
2406,2406,Liberty Media Corp.,NAS:FWONA,19.6,Low ESG Risk
2407,2407,"Liberty Mutual Group, Inc.",-,25.8,Medium ESG Risk
2408,2408,LIC Housing Finance Ltd,BOM:500253,24.2,Medium ESG Risk
2409,2409,Life Healthcare Group Holdings Ltd.,JSE:LHC,24.4,Medium ESG Risk
2410,2410,"Life Storage, Inc.",NYS:LSI,19.5,Low ESG Risk
2411,2411,"Lightspeed POS, Inc.",TSE:LSPD,19.6,Low ESG Risk
2412,2412,Linamar Corp.,TSE:LNR,21.1,Medium ESG Risk
2413,2413,"Lincoln Electric Holdings, Inc.",NAS:LECO,23.0,Medium ESG Risk
2414,2414,Lincoln National Corp.,NYS:LNC,17.9,Low ESG Risk
2415,2415,Linde Plc,NYS:LIN,10.0,Low ESG Risk
2416,2416,LINE Corp.,-,26.9,Medium ESG Risk
2417,2417,Lingyi iTech (Guangdong) Co.,SHE:002600,33.0,High ESG Risk
2418,2418,Link Administration Holdings Ltd.,ASX:LNK,15.2,Low ESG Risk
2419,2419,Link Real Estate Investment Trust,HKG:823,11.0,Low ESG Risk
2420,2420,Lion Corp.,TKS:4912,24.0,Medium ESG Risk
2421,2421,Lions Gate Entertainment Corp.,NYS:LGF.A,15.2,Low ESG Risk
2422,2422,Liontrust Asset Management Plc,LON:LIO,18.6,Low ESG Risk
2423,2423,Lite-On Technology Corp.,TAI:2301,19.9,Low ESG Risk
2424,2424,"Littelfuse, Inc.",NAS:LFUS,23.8,Medium ESG Risk
2425,2425,"Live Nation Entertainment, Inc.",NYS:LYV,15.4,Low ESG Risk
2426,2426,Livzon Pharmaceutical Group Inc.,HKG:1513,39.8,High ESG Risk
2427,2427,LIXIL Corp.,TKS:5938,17.8,Low ESG Risk
2428,2428,LKQ Corp.,NAS:LKQ,13.7,Low ESG Risk
2429,2429,Lloyds Banking Group PLC,LON:LLOY,23.3,Medium ESG Risk
2430,2430,Loblaw Cos. Ltd.,TSE:L,18.8,Low ESG Risk
2431,2431,Localiza Rent a Car S.A.,BSP:RENT3,8.4,Negligible ESG Risk
2432,2432,Lockheed Martin Corp,NYS:LMT,28.7,Medium ESG Risk
2433,2433,Loews Corp,NYS:L,15.3,Low ESG Risk
2434,2434,"Logan Group Co., Ltd.",HKG:3380,21.8,Medium ESG Risk
2435,2435,Logicor Europe Ltd.,-,20.0,Medium ESG Risk
2436,2436,Logitech International S.A.,SWX:LOGN,13.4,Low ESG Risk
2437,2437,LogMeIn Inc,-,19.2,Low ESG Risk
2438,2438,Lojas Americanas SA,BSP:LAME4,16.0,Low ESG Risk
2439,2439,Lojas Renner S.A.,BSP:LREN3,12.5,Low ESG Risk
2440,2440,"Lomon Billions Group Co., Ltd.",SHE:002601,33.7,High ESG Risk
2441,2441,London Stock Exchange Group PLC,LON:LSEG,16.3,Low ESG Risk
2442,2442,LondonMetric Property PLC,LON:LMP,12.7,Low ESG Risk
2443,2443,Longfor Group Holdings Ltd.,HKG:960,22.3,Medium ESG Risk
2444,2444,"LONGi Green Energy Technology Co., Ltd.",SHG:601012,37.7,High ESG Risk
2445,2445,Lonza Group AG,SWX:LONN,17.1,Low ESG Risk
2446,2446,Loomis AB,OME:LOOMIS,17.5,Low ESG Risk
2447,2447,Lotte Chemical Corp,KRX:011170,27.2,Medium ESG Risk
2448,2448,Lotte Corp,KRX:004990,18.1,Low ESG Risk
2449,2449,"Lotte Shopping Co., Ltd.",KRX:023530,24.0,Medium ESG Risk
2450,2450,"Lowe's Cos., Inc.",NYS:LOW,12.6,Low ESG Risk
2451,2451,LOXAM SAS,-,12.2,Low ESG Risk
2452,2452,LPL Financial Holdings Inc.,NAS:LPLA,29.2,Medium ESG Risk
2453,2453,LPP SA,WAR:LPP,15.2,Low ESG Risk
2454,2454,Lululemon Athletica Inc.,NAS:LULU,13.2,Low ESG Risk
2455,2455,"Lumen Technologies, Inc. (Louisiana)",NYS:LUMN,25.8,Medium ESG Risk
2456,2456,Lundin Energy AB,OME:LUNE,27.6,Medium ESG Risk
2457,2457,Lundin Gold Inc.,TSE:LUG,47.6,Severe ESG Risk
2458,2458,Lundin Mining Corp.,TSE:LUN,30.7,High ESG Risk
2459,2459,Lupin Ltd.,BOM:500257,41.2,Severe ESG Risk
2460,2460,Luxshare Precision Industry Co. Ltd.,SHE:002475,23.1,Medium ESG Risk
2461,2461,Luye Pharma Group Ltd.,HKG:2186,37.2,High ESG Risk
2462,2462,"Luzhou Laojiao Co., Ltd.",SHE:000568,30.4,High ESG Risk
2463,2463,LVMH Moët Hennessy Louis Vuitton SE,PAR:MC,10.0,Low ESG Risk
2464,2464,LXI REIT Plc,LON:LXI,16.6,Low ESG Risk
2465,2465,"Lyft, Inc.",NAS:LYFT,26.6,Medium ESG Risk
2466,2466,Lynas Rare Earths Ltd.,ASX:LYC,40.1,Severe ESG Risk
2467,2467,LyondellBasell Industries N.V.,NYS:LYB,26.4,Medium ESG Risk
2468,2468,M&G Plc,LON:MNG,24.8,Medium ESG Risk
2469,2469,M&T Bank Corp,NYS:MTB,27.2,Medium ESG Risk
2470,2470,M3 Inc,TKS:2413,24.9,Medium ESG Risk
2471,2471,"Maanshan Iron & Steel Co., Ltd.",HKG:323,45.3,Severe ESG Risk
2472,2472,"Mabuchi Motor Co., Ltd.",TKS:6592,22.2,Medium ESG Risk
2473,2473,Macquarie Group Ltd.,ASX:MQG,23.5,Medium ESG Risk
2474,2474,Macquarie Infrastructure Corp,NYS:MIC,39.3,High ESG Risk
2475,2475,"Macy's, Inc.",NYS:M,14.6,Low ESG Risk
2476,2476,Madison Square Garden Entertainment Corp.,NYS:MSGE,16.3,Low ESG Risk
2477,2477,Madison Square Garden Sports Corp.,NYS:MSGS,17.3,Low ESG Risk
2478,2478,MAG Silver Corp.,TSE:MAG,56.3,Severe ESG Risk
2479,2479,Magazine Luiza SA,BSP:MGLU3,20.0,Low ESG Risk
2480,2480,Magellan Financial Group Ltd,ASX:MFG,22.4,Medium ESG Risk
2481,2481,Magna International Inc,TSE:MG,22.3,Medium ESG Risk
2482,2482,Magnit PJSC,MIC:MGNT,26.2,Medium ESG Risk
2483,2483,Magnitogorsk Iron & Steel Works PJSC,MIC:MAGN,40.3,Severe ESG Risk
2484,2484,Mahindra & Mahindra Ltd.,BOM:500520,29.4,Medium ESG Risk
2485,2485,Mainfreight Ltd.,NZE:MFT,25.7,Medium ESG Risk
2486,2486,Maisons du Monde S.A.,PAR:MDM,12.6,Low ESG Risk
2487,2487,Majid Al Futtaim Holding LLC,-,18.2,Low ESG Risk
2488,2488,Makita Corp,TKS:6586,28.7,Medium ESG Risk
2489,2489,Malayan Banking Bhd,KLS:1155,27.2,Medium ESG Risk
2490,2490,Malayan Cement Bhd.,KLS:3794,35.4,High ESG Risk
2491,2491,Malaysia Airports Holdings Bhd.,KLS:5014,19.8,Low ESG Risk
2492,2492,Man Group Plc (Jersey),LON:EMG,24.1,Medium ESG Risk
2493,2493,"Mango Excellent Media Co., Ltd.",SHE:300413,30.5,High ESG Risk
2494,2494,"Manhattan Associates, Inc.",NAS:MANH,20.4,Medium ESG Risk
2495,2495,Manila Electric Co.,PHS:MER,40.7,Severe ESG Risk
2496,2496,ManpowerGroup Inc.,NYS:MAN,9.8,Negligible ESG Risk
2497,2497,Manulife Financial Corp.,TSE:MFC,19.4,Low ESG Risk
2498,2498,"Mapfre, S.A.",MCE:MAP,22.0,Medium ESG Risk
2499,2499,Maple Leaf Foods Inc.,TSE:MFI,32.0,High ESG Risk
2500,2500,Mapletree Commercial Trust,SES:N2IU,11.3,Low ESG Risk
2501,2501,Mapletree Industrial Trust,SES:ME8U,18.0,Low ESG Risk
2502,2502,Mapletree Logistics Trust,SES:M44U,15.6,Low ESG Risk
2503,2503,Marathon Oil Corp.,NYS:MRO,42.8,Severe ESG Risk
2504,2504,Marathon Petroleum Corp,NYS:MPC,27.0,Medium ESG Risk
2505,2505,Marico Ltd,BOM:531642,31.7,High ESG Risk
